SMILES,FFV
c1cc(-c2cc(cc(c2-c2ccc(cc2)NC(=O)c2ccc(C(Nc3ccc(-c4c(cc(cc4-c4ccc(cc4)-c4ccccc4)-c4ccc(cc4)OCCCCCC*)-c4ccc(cc4)-c4ccccc4)cc3)=O)cc2)-c2ccc(cc2)-c2ccccc2)-c2ccc(O*)cc2)ccc1-c1ccccc1,0.36743587
*C(=O)c1cc(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(C(c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)(C(F)(F)F)C(F)(F)F)cc2)C3=O)cc(C(C)(C)C)c1,0.38923634
c1(cc2C(=O)N(c3ccc(C(C(F)(F)F)(C(F)(F)F)c4ccc(N5C(=O)c6c(ccc(c6)*)C5=O)cc4)cc3)C(=O)c2cc1)C(c1cc(cc(c1)C(=O)*)C(C)(C)C)=O,0.38923634
*Nc1noc2nc3c(C(=O)OCC)cc(C(=O)c4ccccc4)c(N)c3c(N*)c12,0.33255113
c1cccc(C(=O)c2cc(C(=O)OCC)c3nc4onc(N*)c4c(N*)c3c2N)c1,0.33255113
*c1cc(C=Nc2ccc3c(c2)c2cc(N=Cc4cc(*)c(O)c(*)c4)ccc2n3CCCCCCCCCCCC)ccc1O,0.37679256
c12c(n(c3c1cc(N=Cc1ccc(O)c(*)c1)cc3)CCCCCCCCCCCC)ccc(N=Cc1cc(c(c(c1)*)O)*)c2,0.37679256
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccc(*)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2[Si](C)(C)C)c([Si](C)(C)C)c1,0.39362302
C[Si](C)(c1cc(Oc2ccc(cc2)C(C(F)(F)F)(C(F)(F)F)c2ccc(*)cc2)ccc1S(=O)(=O)c1ccc(cc1[Si](C)(C)C)O*)C,0.39362302
*Oc1ccc(OC(=O)c2cccc(Sc3ccc(OC(=O)c4ccc(C(=O)Oc5ccc(Sc6cccc(C(*)=O)c6)cc5)cc4)cc3)c2)cc1-c1ccccc1,0.36413304
O=C(c1ccc(cc1)C(=O)Oc1ccc(cc1)Sc1cc(C(=O)*)ccc1)Oc1ccc(Sc2cc(ccc2)C(Oc2cc(-c3ccccc3)c(cc2)O*)=O)cc1,0.36413304
*Nc1ccc(-c2ccc(N*)c(-c3ccccc3)c2-c2ccccc2)c(-c2ccccc2)c1-c1ccccc1,0.37552726
c1(ccc(-c2c(-c3ccccc3)c(c(N*)cc2)-c2ccccc2)c(c1-c1ccccc1)-c1ccccc1)N*,0.37552726
*CC(F)(F)C1(F)C(*)CC(O)(C(F)(F)F)C1(F)F,0.30442544
C(F)(C1(O)CC(*)C(C(C*)(F)F)(C1(F)F)F)(F)F,0.30442544
*Oc1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(Oc5ccc(C(=O)c6ccc(*)c(C(C)C)c6)cc5)cc4)cc3)cc2C(C)C)cc1,0.3952199
O(c1ccc(O*)cc1)c1c(C(C)C)cc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)Oc1ccc(C(=O)c2cc(C(C)C)c(cc2)*)cc1)=O,0.3952199
*Nc1c(F)c(F)c(N*)c(F)c1F,0.32203175
c1(c(c(N*)c(c(F)c1N*)F)F)F,0.32203175
*CC(C)(C)COC(=O)O*,0.35059905
C(OC(O*)=O)C(C)(C)C*,0.35059905
*CCCCCCCC(c1ccc(O)cc1)C(*)c1ccc(O)cc1C,0.36937148
c1(cc(O)ccc1C(*)C(CCCCCCC*)c1ccc(O)cc1)C,0.36937148
*C(=O)Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c5)cc3)C4=O)cc2)cc1,0.35644883
C(=O)(*)Nc1ccc(cc1)Oc1c(-c2c(cccc2)Oc2ccc(cc2)NC(=O)c2cc3c(cc2)C(N(C3=O)c2ccc(Oc3cccc(c3)Oc3ccc(cc3)N3C(=O)c4ccc(*)cc4C3=O)cc2)=O)cccc1,0.35644883
*Nc1ccc([C@]2(C)CC(C)(C)c3cc(N*)ccc32)cc1,0.365803385
c1c(ccc2[C@](C)(c3ccc(cc3)N*)CC(c12)(C)C)N*,0.365803385
*C=C(*)c1ccccc1[Si](C)(C)C,0.43881448
*C=C(*)c1ccccc1[Si](C)(C)C,0.43881448
*CCC1C(=O)N(CCCCCCCCCCCC)C(=O)C1*,0.37602495
O=C1N(C(=O)C(C1CC*)*)CCCCCCCCCCCC,0.37602495
*C(=O)Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6cccc(N8C(=O)c9ccc(*)cc9C8=O)c6)C7=O)cc5)cc4)NC(=O)c4ccccc43)cc2)cc1,0.36739248
c1cc(ccc1Oc1ccc(C2(c3ccc(cc3)Oc3ccc(NC(=O)c4ccc5C(N(c6cc(N7C(c8c(ccc(*)c8)C7=O)=O)ccc6)C(=O)c5c4)=O)cc3)NC(=O)c3ccccc23)cc1)NC(=O)*,0.36739248
*CC(*)(C)C(=O)OC1CCCCC1C(C)(C)C,0.39683141
C(OC1CCCCC1C(C)(C)C)(=O)C(C*)(*)C,0.39683141
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)CC(=O)N(*)C6=S)cc5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,0.39690658
O=C1CC(=O)N(*)C(=S)N1c1ccc(Oc2ccc(cc2)C2(c3ccccc3-c3c2cccc3)c2ccc(cc2)Oc2ccc(*)cc2)cc1,0.39690658
*c1ccc(C2(c3ccc(N4C(=O)C(c5ccccc5)=C(c5ccc(C6=C(c7ccccc7)C(=O)N(*)C6=O)cc5)C4=O)cc3)c3ccccc3-c3ccccc32)cc1,0.42593569
c1ccc(C2C(N(*)C(C=2c2ccc(cc2)C2=C(C(=O)N(C2=O)c2ccc(C3(c4ccc(*)cc4)c4c(-c5c3cccc5)cccc4)cc2)c2ccccc2)=O)=O)cc1,0.42593569
*Nc1ccc(/C=C/c2ccc(N*)c(-c3ccc4ccccc4c3)c2-c2ccc3ccccc3c2)c(-c2ccc3ccccc3c2)c1-c1ccc2ccccc2c1,0.37000522
c1c2ccccc2ccc1-c1c(-c2ccc3c(cccc3)c2)c(/C=C/c2ccc(N*)c(-c3ccc4ccccc4c3)c2-c2ccc3c(cccc3)c2)ccc1N*,0.37000522
*Nc1ccccc1-c1c(N)c(N)c(-c2ccccc2N)c(-c2ccccc2N)c1-c1ccccc1N*,0.31405732
c1ccc(c(N*)c1)-c1c(-c2ccccc2N*)c(c(c(c1-c1ccccc1N)-c1ccccc1N)N)N,0.31405732
*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(-c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1,0.36540863
c1(Oc2ccc(*)cc2)ccc(N2C(=O)c3c(ccc(c3)Oc3ccc(cc3)-c3ccc(Oc4ccc5C(=O)N(C(=O)c5c4)*)cc3)C2=O)cc1,0.36540863
*Nc1cccc(-c2cccc(-c3cccc(N)c3)c2-c2cccc(N*)c2)c1,0.35421263
c1(cc(-c2c(c(-c3cccc(c3)N*)ccc2)-c2cc(N*)ccc2)ccc1)N,0.35421263
*Nc1c(N*)c(-c2ccccc2)c2ccccc2c1-c1ccccc1,0.35701914
*Nc1c(c2c(cccc2)c(c1N*)-c1ccccc1)-c1ccccc1,0.35701914
*CC(COC(=O)c1ccc(N2C(=O)C3C4C=CC(C4)C3C2=O)cc1)O*,0.34283926
C12C(C3C=CC2C3)C(=O)N(c2ccc(C(=O)OCC(O*)C*)cc2)C1=O,0.34283926
*CC(CC)(CCl)CO*,0.37740492
C(*)C(CO*)(CCl)CC,0.37740492
*c1ccc(C=C(C#N)c2cc(OCCCCCCCC)c(C(C#N)=Cc3ccc(N(*)c4ccccc4)cc3)cc2OCCCCCCCC)cc1,0.40051472
*N(c1ccc(cc1)C=C(c1c(OCCCCCCCC)cc(C(C#N)=Cc2ccc(*)cc2)c(c1)OCCCCCCCC)C#N)c1ccccc1,0.40051472
*Oc1ccc(S(=O)(=O)c2cccc3c(S(=O)(=O)c4ccc(Oc5c(C)cc(-c6cc(C)c(*)c(C)c6)cc5C)cc4)cccc23)cc1,0.3844626
c12c(S(c3ccc(cc3)Oc3c(C)cc(cc3C)-c3cc(C)c(c(C)c3)*)(=O)=O)cccc2c(ccc1)S(=O)(c1ccc(cc1)O*)=O,0.3844626
*CC(*)c1ccc([Si](C)(C)O[Si](C)(C)C)cc1,0.45403849
[Si](O[Si](C)(C)C)(C)(c1ccc(C(C*)*)cc1)C,0.45403849
*C(=O)OCC(COc1ccc(N=Nc2ccc(C#N)cc2)cc1)OC(=O)c1ccc(*)s1,0.36682863
c1(ccc(s1)*)C(=O)OC(COC(*)=O)COc1ccc(N=Nc2ccc(cc2)C#N)cc1,0.36682863
*Nc1ccc(-c2c(C)c(-c3ccccc3)c(N*)c(-c3ccccc3)c2-c2ccccc2)c(C)c1-c1ccccc1,0.38234636
c1(-c2ccccc2)c(c(c(c(-c2ccc(N*)c(c2C)-c2ccccc2)c1C)-c1ccccc1)-c1ccccc1)N*,0.38234636
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5ccc(*)c(C(F)(F)F)c5)cc4)cc3C(F)(F)F)cc2)cc1,0.38323456
FC(F)(c1c(ccc(C(=O)c2ccc(cc2)C(c2cc(c(cc2)Oc2ccc(C(C)(c3ccc(O*)cc3)C)cc2)C(F)(F)F)=O)c1)*)F,0.38323456
*Nc1ccc2c(c1)/C(=C/c1ccccc1N*)c1ccccc1-2,0.35465087
*Nc1ccc2-c3c(/C(=C\c4ccccc4N*)c2c1)cccc3,0.35465087
*CCCCCCN1C(=O)c2ccc(C(=O)Nc3ccc(S(=O)(=O)c4cccc(NC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)c4)cc3)cc2C1=O,0.34528361
c1(C(Nc2cccc(S(=O)(c3ccc(cc3)NC(c3cc4C(N(CCCCCC*)C(c4cc3)=O)=O)=O)=O)c2)=O)ccc2c(c1)C(=O)N(C2=O)*,0.34528361
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)CC3CC2C2CCCC32)cc1,0.37879602
O=C(*)c1ccc(C(Oc2ccc(cc2)C2(CC3CC2C2C3CCC2)c2ccc(O*)cc2)=O)cc1,0.37879602
*c1ccc2oc(-c3ccc(Oc4ccc(-c5nc6cc(C(*)(C(F)(F)F)C(F)(F)F)ccc6o5)cc4)cc3)nc2c1,0.41418077
c1cc(-c2nc3cc(ccc3o2)*)ccc1Oc1ccc(cc1)-c1oc2c(n1)cc(C(C(F)(F)F)(*)C(F)(F)F)cc2,0.41418077
*CC(*)c1cc(C(=O)Oc2ccc(OCCCC)cc2)ccc1C(=O)Oc1ccc(OCCCC)cc1,0.36628846
c1c(OCCCC)ccc(OC(=O)c2ccc(c(C(*)C*)c2)C(=O)Oc2ccc(cc2)OCCCC)c1,0.36628846
*Oc1ccc(-c2ccc(OC(=O)c3ccc(C(=O)c4ccc(C(*)=O)cc4)cc3)c(-c3ccccc3)c2)cc1-c1ccccc1,0.37083826
c1cc(-c2c(ccc(c2)-c2cc(-c3ccccc3)c(O*)cc2)OC(c2ccc(C(c3ccc(C(=O)*)cc3)=O)cc2)=O)ccc1,0.37083826
*CCCCCCCCCCCCC(=O)O*,0.38106509
C(CCCCCCC(=O)O*)CCCCC*,0.38106509
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.31898609
FC(F)(C(F)(COC(C(*)(F)C*)=O)F)C(F)(F)C(F)(F)F,0.31898609
*c1c(C)cc(-c2cc(C)c(N3C(=O)c4cccc(Oc5c(C)cc(-c6cc(C)c(Oc7cccc8c7C(=O)N(*)C8=O)c(C)c6)cc5C)c4C3=O)c(C)c2)cc1C,0.39657814
c1(c(C)cc(-c2cc(c(c(C)c2)Oc2cccc3c2C(N(C3=O)*)=O)C)cc1C)Oc1cccc2c1C(N(c1c(C)cc(-c3cc(C)c(c(C)c3)*)cc1C)C2=O)=O,0.39657814
*c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(Oc4ccc(Oc5ccc(NC(=O)c6cccc(N7C(=O)c8ccc(C(*)(C(F)(F)F)C(F)(F)F)cc8C7=O)c6)cc5)cc4)cc3)c1)C2=O,0.35694819
C1(=O)c2c(ccc(c2)C(*)(C(F)(F)F)C(F)(F)F)C(N1c1cc(ccc1)C(Nc1ccc(cc1)Oc1ccc(Oc2ccc(cc2)NC(c2cc(N3C(c4cc(*)ccc4C3=O)=O)ccc2)=O)cc1)=O)=O,0.35694819
*CCC(=O)NCCCCCCNC(=O)CCS*,0.3462525
N(CCCCCCNC(CC*)=O)C(=O)CCS*,0.3462525
*c1ccc(Oc2cccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)cc1,0.36487368
c1(-c2cc3C(N(C(c3cc2)=O)c2cccc(Oc3ccc(cc3)*)c2)=O)ccc2c(C(N(*)C2=O)=O)c1,0.36487368
*CC(*)c1cc(C(=O)OCCCCCCCCCC)ccc1-c1ccc(OCCCCCCCC)cc1,0.39428806
C(C*)(*)c1c(-c2ccc(cc2)OCCCCCCCC)ccc(C(=O)OCCCCCCCCCC)c1,0.39428806
*OP(=O)(Oc1ccc(C)cc1)Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,0.35406248
*c1ccc(S(c2ccc(OP(Oc3ccc(cc3)C)(O*)=O)cc2)(=O)=O)cc1,0.35406248
*Nc1ccc(NC(=O)c2ccc(P(=O)(c3ccccc3)c3ccc(C(*)=O)cc3)cc2)cc1,0.35999445
C(c1ccc(cc1)P(=O)(c1ccccc1)c1ccc(C(Nc2ccc(N*)cc2)=O)cc1)(*)=O,0.35999445
*CC(*)(C)C(=O)OCC(=O)c1ccccc1,0.34187342
c1ccc(cc1)C(COC(=O)C(C)(C*)*)=O,0.34187342
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccc(*)c(Br)c4)(C(F)(F)F)C(F)(F)F)cc3Br)cc2)cc1,0.39473159
c1(Br)c(Oc2ccc(cc2)S(=O)(=O)c2ccc(O*)cc2)ccc(C(C(F)(F)F)(C(F)(F)F)c2cc(Br)c(*)cc2)c1,0.39473159
*c1ccc(Oc2cccc(NC(=O)c3cc(C(=O)Nc4cccc(Oc5ccc(-c6nnc(*)o6)cc5)c4)cc(N4C(=O)c5ccccc5C4=O)c3)c2)cc1,0.35911141
c1c(cc(cc1)NC(c1cc(C(=O)Nc2cc(Oc3ccc(cc3)-c3oc(nn3)*)ccc2)cc(N2C(=O)c3c(C2=O)cccc3)c1)=O)Oc1ccc(*)cc1,0.35911141
*c1ccc(Oc2ccc(P(=O)(c3ccccc3)c3ccc(Oc4ccc(-c5cc(*)n(-c6ccccc6)n5)cc4)cc3)cc2)cc1,0.39388717
c1cc(Oc2ccc(P(=O)(c3ccc(cc3)Oc3ccc(cc3)*)c3ccccc3)cc2)ccc1-c1nn(-c2ccccc2)c(c1)*,0.39388717
*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cc(C(F)(F)F)cc(N5C(=O)c6ccc(*)cc6C5=O)c3Oc3ccc(C(F)(F)F)cc3)C4=O)cc2)cc1,0.36716401
c1cc(ccc1C(F)(F)F)Oc1c(cc(cc1N1C(c2c(cc(cc2)C(=O)Nc2ccc(Oc3ccc(cc3)NC(*)=O)cc2)C1=O)=O)C(F)(F)F)N1C(=O)c2c(ccc(*)c2)C1=O,0.36716401
*CCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,0.36786948
C(CCCCCCCCC(N*)=O)CC(NCCCCCCCC*)=O,0.36786948
*c1ccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc8[nH]c(*)nc8c6)C7=O)cc5)cc4)cc3C2=O)cc1,0.37965627
c1c(ccc(c1)Oc1ccc2C(N(C(=O)c2c1)c1cc2c(cc1)[nH]c(*)n2)=O)C(c1ccc(cc1)Oc1cc2c(cc1)C(N(C2=O)c1ccc(cc1)*)=O)(C)C,0.37965627
*CC(C)(C)COC(=O)NC(=O)c1cccc(C(=O)NC(=O)O*)c1,0.3112599
c1cc(cc(C(=O)NC(=O)O*)c1)C(=O)NC(=O)OCC(C*)(C)C,0.3112599
*Nc1ccc(-c2ccc(N)c(-c3ccc(N)cc3)c2-c2ccc(N*)cc2)cc1,0.35816613
Nc1ccc(-c2c(-c3ccc(cc3)N*)c(ccc2N)-c2ccc(cc2)N*)cc1,0.35816613
*CC(*)C(=O)NC(C)(C)CS(=O)(=O)O,0.32186501
O=S(O)(=O)CC(C)(C)NC(C(*)C*)=O,0.32186501
*CC1CCC(COC(=O)CCC(=O)O*)CC1,0.34271914
C1CC(COC(=O)CCC(O*)=O)CCC1C*,0.34271914
*CCCCCC(*)CC,0.40321995
C(CCC(*)CC)CC*,0.40321995
*c1cccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,0.37375949
c1c2c(C(=O)N(C2=O)c2cccc(c2)*)cc(c1)-c1ccc2c(c1)C(N(C2=O)*)=O,0.37375949
*CC(*)C(=O)Oc1ccc(C(=O)OCC)cc1,0.34094172
C(Oc1ccc(cc1)C(OCC)=O)(=O)C(C*)*,0.34094172
*Nc1ccc(-c2cc(N*)ccc2-c2ccccc2)cc1,0.34986039
N(*)c1ccc(-c2ccccc2)c(-c2ccc(cc2)N*)c1,0.34986039
*Nc1ccc2c(c1N*)[C@@H]1CC[C@H]2c2ccccc21,0.3649256549999999
[C@@H]12CC[C@@H](c3ccccc13)c1ccc(N*)c(N*)c21,0.3649256549999999
*CCCCCCOc1ccc(C=C2CCC(=Cc3ccc(OCCCCCCOP(=O)(O*)OCC)c(OC)c3)C2=O)cc1OC,0.35788491
O=P(OCC)(OCCCCCCOc1c(cc(C=C2CCC(=Cc3cc(OC)c(cc3)OCCCCCC*)C2=O)cc1)OC)O*,0.35788491
*C(=O)c1cccc(C(=O)c2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc(*)cc5C4=O)c2)C3=O)c1,0.3547336
c1cc(C(c2cccc(c2)C(*)=O)=O)cc2C(=O)N(C(=O)c12)c1cccc(N2C(c3c(C2=O)cc(cc3)*)=O)c1,0.3547336
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCC(*)=O)cc2)C(=O)OCCCC)cc1,0.3441071
C(CC(=O)*)CC(=O)Oc1ccc(CCC(=O)NC(C(OCCCC)=O)Cc2ccc(O*)cc2)cc1,0.3441071
*c1ccc(Oc2ccc3ccccc3c2-c2c(Oc3ccc(N4C(=O)c5ccc(NC(=O)Nc6ccc(Oc7ccccc7-c7ccccc7Oc7ccc(NC(=O)Nc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)ccc3ccccc23)cc1,0.36530403
c1c(Oc2ccccc2-c2ccccc2Oc2ccc(NC(Nc3ccc4C(=O)N(c5ccc(Oc6ccc7c(c6-c6c8ccccc8ccc6Oc6ccc(cc6)*)cccc7)cc5)C(=O)c4c3)=O)cc2)ccc(NC(Nc2cc3c(cc2)C(=O)N(C3=O)*)=O)c1,0.36530403
*Oc1ccc(C(=O)OCCOCCOCCOC(=O)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,0.33612915
c1c(C(Oc2ccc(cc2)C(=O)OCCOCCOCCOC(c2ccc(cc2)O*)=O)=O)ccc(c1)C(*)=O,0.33612915
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccccc3N3C(=O)c4ccc(*)cc4C3=O)cc1)C2=O,0.3701528
c1(ccc(Cc2ccccc2N2C(=O)c3cc(*)ccc3C2=O)cc1)N1C(c2ccc(cc2C1=O)C(*)=O)=O,0.3701528
*CCOCCOCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,0.33902352
C(COCCOC(=O)c1ccc(cc1)-c1ccc(cc1)C(O*)=O)OCC*,0.33902352
*CCCCCCOC(=O)OCCCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,0.3458372
C(N1C(=O)c2cc(ccc2C1=O)C(c1cc2C(N(C(=O)c2cc1)*)=O)=O)CCCCCOC(OCCCCCC*)=O,0.3458372
*C(F)C(*)(F)OC(F)(F)F,0.31331253
FC(OC(*)(C(F)*)F)(F)F,0.31331253
*CC(C)(CCC)C(=O)O*,0.36777777
C(O*)(C(CCC)(C)C*)=O,0.36777777
*CCN(*)C(=O)c1cccc(F)c1F,0.34608851
*CCN(*)C(c1c(c(ccc1)F)F)=O,0.34608851
*Nc1ccc(C(c2ccc(N)cc2)(c2ccc(N*)cc2)C2CCCCC2)cc1,0.38230718
N(c1ccc(C(c2ccc(cc2)N)(c2ccc(N*)cc2)C2CCCCC2)cc1)*,0.38230718
*Nc1ccc2c(c1)[C@@H]1c3cc(N*)ccc3[C@@H]3c4ccccc4[C@H]2[C@@]31C,0.3710363
c1c(cc2c(c1)[C@H]1c3ccccc3[C@H]3c4c([C@@H]2[C@]31C)cc(N*)cc4)N*,0.3710363
*C(=O)CCCCCCCCC(=O)NC1CCCCN(*)C1,0.34895116
C1N(*)CC(NC(CCCCCCCCC(*)=O)=O)CCC1,0.34895116
*O[Si](C=C)(C=C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,0.42288522
C([Si](O*)(C=C)O[Si](C)(C)c1ccc(cc1)[Si](C)(C)*)=C,0.42288522
*Nc1ccc(-c2ccc(N*)c3ccccc23)cc1,0.34980398
c1c(N*)c2c(cccc2)c(-c2ccc(cc2)N*)c1,0.34980398
*Oc1ccc(OC(=O)c2cc(OCCCCCCCCCCCC)c(C(*)=O)cc2OCCCCCCCCCCCC)cc1C,0.38901226
c1(C(=O)*)cc(c(C(Oc2cc(c(cc2)O*)C)=O)cc1OCCCCCCCCCCCC)OCCCCCCCCCCCC,0.38901226
*CC(*)(C)C(=O)OCC(O)C1CC(C)(c2ccccc2)C1,0.35190962
c1ccc(cc1)C1(CC(C1)C(O)COC(=O)C(C)(C*)*)C,0.35190962
*Nc1cc(C)c(C2(c3c(C)cc(N*)cc3C(C)C)c3ccccc3-c3ccccc32)c(C(C)C)c1,0.39323
c1(cc(c(c(c1)C)C1(c2c(cccc2)-c2ccccc12)c1c(C(C)C)cc(N*)cc1C)C(C)C)N*,0.39323
*Nc1ccc(C2(c3ccc(N*)cc3)CCC(C[C@H]3CC[C@H](CCC)CC3)CC2)cc1,0.36143785
c1c(ccc(c1)N*)C1(c2ccc(N*)cc2)CCC(CC1)C[C@H]1CC[C@H](CCC)CC1,0.36143785
*CC(CCCCCCOc1ccc(N=Nc2ccc(C)cc2)cc1)COC(=O)CCCCC(=O)O*,0.36238059
O=C(CCCCC(=O)O*)OCC(C*)CCCCCCOc1ccc(cc1)N=Nc1ccc(C)cc1,0.36238059
*Nc1ccc2c(c1)c(-c1ccc(C)cc1)c(-c1ccc(C)cc1)c1c3cccc(N*)c3c3ccc4ccccc4c3c21,0.37838795
*Nc1cc2c(c3c(c4c(c(N*)ccc4)c4ccc5ccccc5c34)c(-c3ccc(C)cc3)c2-c2ccc(cc2)C)cc1,0.37838795
*NCCSCCN*,0.323520965
N(CCSCCN*)*,0.323520965
*C(=O)Nc1ccc(Oc2ccc(C(C)(C)c3cccc(C(C)(C)c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)c3)cc2)cc1,0.36727722
c1c(ccc(c1)C(C)(C)c1cc(C(C)(C)c2ccc(cc2)Oc2ccc(NC(=O)*)cc2)ccc1)Oc1ccc(cc1)N1C(c2cc(*)ccc2C1=O)=O,0.36727722
*c1ccc(-c2ccc(-c3nc4ccc(-c5ccc6nc(*)c(-c7ccccc7)c(-c7ccccc7)c6c5)cc4c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,0.43300062
c1cc(-c2c(-c3ccccc3)c(-c3ccc(cc3)-c3ccc(*)cc3)nc3c2cc(-c2cc4c(-c5ccccc5)c(c(*)nc4cc2)-c2ccccc2)cc3)ccc1,0.43300062
*c1ccc(Oc2ccc(N3C(=O)c4cccc(Oc5ccc(S(=O)(=O)c6ccc(Oc7cccc8c7C(=O)N(*)C8=O)cc6)cc5)c4C3=O)cc2)cc1,0.36611669
c12c(cccc1Oc1ccc(S(=O)(=O)c3ccc(Oc4c5C(=O)N(C(=O)c5ccc4)c4ccc(Oc5ccc(cc5)*)cc4)cc3)cc1)C(=O)N(C2=O)*,0.36611669
*CCCCCCOC(=O)OCCCCCCCCOC(=O)OCCCCCCOc1ccc(C(=O)c2ccc(O*)cc2)cc1,0.35645109
c1(C(=O)c2ccc(O*)cc2)ccc(cc1)OCCCCCCOC(OCCCCCCCCOC(=O)OCCCCCC*)=O,0.35645109
*CCc1ccc(CCNC(=O)CCCCCCCCC(=O)N*)cc1,0.35145021
C(c1ccc(CCNC(=O)CCCCCCCCC(=O)N*)cc1)C*,0.35145021
*N=P(*)(OCC(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)F,0.3709865
FC(C(COP(OCC(F)(C(F)(F)F)F)(=N*)*)(F)F)(F)F,0.3709865
*CCCCCCOC(=O)OCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O*)cc2)cc1,0.35226204
C(CCCCOC(=O)OCCCCCOC(OCCCCCCOc1ccc(Oc2ccc(O*)cc2)cc1)=O)C*,0.35226204
*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1C(C)(C)C,0.40798893
c1(C(=O)c2ccc(cc2)*)ccc(cc1)Oc1c(C(C)(C)C)cc(O*)c(C(C)(C)C)c1,0.40798893
*Cc1cc2cc(C(=O)Nc3ccc(S(=O)(=O)c4ccc(NC(=O)c5cc6cc(*)c(OC(=O)COc7ccc8ccc(=O)oc8c7)cc6oc5=O)cc4)cc3)c(=O)oc2cc1OC(=O)COc1ccc2ccc(=O)oc2c1,0.32527333
c1cc(ccc1S(=O)(c1ccc(cc1)NC(c1cc2c(cc(OC(=O)COc3ccc4ccc(oc4c3)=O)c(C*)c2)oc1=O)=O)=O)NC(=O)c1c(=O)oc2cc(c(*)cc2c1)OC(COc1ccc2ccc(=O)oc2c1)=O,0.32527333
*CC(*)c1ccc(CCCCCCCCCC)cc1,0.40394942
C(CC)CCCCCCCc1ccc(C(*)C*)cc1,0.40394942
*O[Si](*)(c1ccccc1)c1ccccc1,0.39090744
c1cccc([Si](c2ccccc2)(O*)*)c1,0.39090744
*CCCCCCCOC(=O)NCCCCCCNC(=O)O*,0.34603241
C(CCCCCC*)OC(NCCCCCCNC(=O)O*)=O,0.34603241
*CCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*,0.33104417
C(CCCCC(NNC(=O)OCCCC*)=O)CCCC(NNC(O*)=O)=O,0.33104417
*Nc1nc(N*)n(N)c(=O)n1,0.30702692
N(c1nc(n(N)c(n1)N*)=O)*,0.30702692
*CC(*)(C)C(=O)OCCC1CCN(CCCCCCOc2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)CC1,0.36030129
C(CCCCN1CCC(CCOC(C(*)(C*)C)=O)CC1)COc1ccc(cc1)N=Nc1ccc(cc1)[N+]([O-])=O,0.36030129
*CC(*)c1ccc(C(=O)c2ccc(C)cc2)cc1,0.38272585
