SMILES,FFV
*Oc1ccc(OC(=O)c2cc(OCCCCCCOCC3CCCN3c3ccc([N+](=O)[O-])cc3)c(C(*)=O)cc2OCCCCCCOCC2CCCN2c2ccc([N+](=O)[O-])cc2)cc1,0.34952872
*OP(=O)(Oc1ccccc1)OC(CCl)COc1ccc(S(=O)(=O)c2ccc(OCC(*)CCl)cc2)cc1,0.35156893
*Nc1ccc(C(c2ccc(N)cc2)c2cccc(N*)c2)cc1,0.35836442
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,0.35829726
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8ccc(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8c7)cc6C5=O)cc4)cc3)cc2)cc1,0.36611158
*c1cc(C(=O)OCCCCCCCCCCOc2ccc(-c3ccc(OC(=O)c4ccc(OCC(F)CCCCCC)cc4)cc3)cc2)c(*)s1,0.36606782
*OC(=O)C(C)NC(=O)CCCCCC(=O)NC(C)C(=O)OC1COC2C(*)COC12,0.32870245
*c1cccc(N2C(=O)c3cccc(Oc4ccc(S(=O)(=O)c5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5)cc4)c3C2=O)c1,0.36430041
*Nc1ccc(C)c(C)c1-c1c(N*)ccc(C)c1C,0.36698246
*CC(*)C(=O)OCCN(C)C,0.36492858
*C(=Cc1cc(OC)c(C=C(c2ccc(F)cc2)c2ccc3cc(*)ccc3c2)cc1OC)c1ccc(F)cc1,0.3940856
*Nc1ccc(-c2cc(N*)ccc2-c2c(-c3ccccc3)ccc(-c3ccccc3)c2-c2ccccc2)cc1,0.36283476
*Nc1cc(CC)c(C2(c3cc(CC)c(N*)cc3CC)c3ccccc3-c3ccccc32)cc1CC,0.38916158
*Nc1ccc(C(=O)c2ccc(N*)cc2)cc1,0.337244965
*CC(*)(C)C(=O)OCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(OC)cc2)cc1,0.3349532
*CC(CCCC)C(CCCC)COC(=O)c1ccc(C(=O)O*)cc1,0.36856898
*c1ccc(Cc2ccc(N3C(=O)CC(Nc4ccc(N(c5ccc(Nc6ccc([N+](=O)[O-])cc6)cc5)c5ccc(NC6CC(=O)N(*)C6=O)cc5)cc4)C3=O)cc2)cc1,0.37796488
*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3ccc([Si](c4ccccc4)(c4ccccc4)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,0.37668952
*CCCC1CC(=O)N(*)C(=O)C1,0.32853402
*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)OCC(C)CC)cc2)cc1,0.36613468
*N=P(*)(OC)OC,0.33810683
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.32895822
*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,0.35825823
*CC(O)COC(=O)CCCCCCCCCCC(=O)OCC(O)COc1ccc(O*)cc1,0.34177602
*c1ccc(-c2sc(-c3cc(CCCC)c(*)s3)cc2CCCC)cc1,0.49358329
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3cccc(NC(=O)CCCCC(=O)Nc4cccc(O*)c4)c3)cc2)cc1,0.34097584
*Oc1ccc(C(C)(C)c2ccc(OC(=O)Oc3ccc(Cc4ccc(OC(*)=O)cc4)cc3)cc2)cc1,0.35217052
*Nc1nc(C)nc(N*)n1,0.3244865
*CCCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,0.35720916
*CC(COCOCC(C)([N+](=O)[O-])[N+](=O)[O-])O*,0.44890128
*c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc1,0.38387233
*CC(*)C(=O)OCCCCCCCCCCCn1c2ccccc2c2ccccc21,0.36992924
*OC(=O)OCC1OC(C)(C)OC1COC(=O)OC1COC2C(*)COC12,0.32749602
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCCC(*)=O)cc2)C(=O)OCC)cc1,0.33525127
*Oc1ccc(C(C)=Nc2ccc(N=C(C)c3ccc(Oc4ccc(C(c5ccccc5)(c5ccccc5)c5ccc(*)cc5)cc4)cc3)cc2)cc1,0.38978483
*Nc1ccc(-c2ccc3c4ccc(-c5ccc(N*)cc5)cc4c4ccccc4c3c2)cc1,0.34206693
*Nc1ccc(C2(c3ccc(N*)cc3)C=C(C(C)C)C=C[C@@H]2C(C)C)cc1,0.37150212
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3C)c(C)c1)C2=O,0.39115299
*Nc1ccc(-c2ccc(N*)c(-c3ccccc3-c3cccc4ccccc34)c2)cc1,0.35656149
*CCCOCCCCOCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O,0.33894182
*NCCCNCCCN*,0.3265421
*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4ccc(C(c5ccc(C(=O)c6ccc(*)cc6)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.37426463
*CCc1ccc(*)c(Br)c1,0.40939985
*Oc1ccc(C(=O)NNC(=O)c2cccc(C(=O)NNC(=O)c3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)c2)cc1,0.33756272
*C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CCC(CC)CC2)cc1,0.37532282
*CC(*)c1ccc(CCCCCCCCCCCC)cc1,0.40128707
*C(=O)OCCN(CCOC(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O)c1ccc(N=Nc2ccc(C)cc2)cc1,0.35543807
*c1cccc(N2C(=O)c3ccc(Oc4cccc5c(Oc6ccc7c(c6)C(=O)N(*)C7=O)cccc45)cc3C2=O)c1,0.36724296
*CCCOC(=O)c1cccc(C(=O)O*)c1,0.3342418
*Oc1ccc(-c2ccc(OC(=O)c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc(C(*)=O)cc7)cc6)CCC(C(C)(C)C)CC5)cc4)cc3)cc2C)c(C)c1,0.37755445
*C(*)F,0.33115728
*Nc1ccc(-c2ccc(N*)c(Cc3ccccc3)c2Cc2ccccc2)cc1,0.35426981
*CCCCCCOC(=O)OCCCCCCCCCCOC(=O)OCCCCCCOc1ccc(C(=O)c2ccc(O*)cc2)cc1,0.36434074
*Oc1ccc(NC(=O)c2ccc([Si](C)(C)c3ccc(C(*)=O)cc3)cc2)cc1,0.36897255
*Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(*)cc3)cc2)cc1,0.37072306
*CC(*)(C)C(=O)O,0.2715841
*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,0.35862232
*Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(Oc6ccc(NC(=O)c7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2c1,0.35681519
*CCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,0.37340882
*c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C4(*)C(=O)Nc5c(Cl)cc(Cl)cc54)cc3)c2)cc1,0.3679968
*OC(COC(=O)c1ccccc1C(*)=O)COc1ccc(N=Nc2ccc(C#N)cc2)cc1,0.35887152
*CC(*)(C)C(=O)OC(C)C(C)(C)C,0.3963458
*c1cccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)c1,0.3655675
*C(C)=C(*)c1ccccc1,0.41349595
*c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1)C2=O,0.38859265
*CC(*)(C)C(=O)OCC[N+](C)(C)CCCCS(=O)(=O)O,0.45104433
*C=CC1CC(*)C2C(=O)N(CCCCCCCC)C(=O)C12,0.36926721
*Cc1cccc(CNC(=O)CCCCC(=O)N*)c1,0.32740895
*C=Cc1ccc(C=Cc2ccc3c(c2)Sc2cc(*)ccc2N3c2ccc(OCCCCCCCCCCCC)cc2)cc1,0.3922989
*Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N*)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,0.34875187
*Nc1cc(C)c(Cc2ccc(CCCCCCCCCCCCCCCCCc3ccc(Cc4c(C)cc(N*)cc4C)cc3)cc2)c(C)c1,0.35929695
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Sc2ccccc2)cc1-c1ccccc1,0.36668313
*C(=O)c1ccccc1-c1ccccc1C(=O)N1CCN(*)CC1,0.36072955
*C(=O)c1cc2c(cc1Cl)C(=O)N(c1cc(C(=O)OC)cc(N3C(=O)c4cc(*)c(Cl)cc4C3=O)c1)C2=O,0.39142907
*CCCCCCCCCCOc1ccc(CCc2ccc(O*)cc2C)cc1,0.3784776
*c1ccc(-c2sc(-c3ccc(-c4cc(CCCCCCCCCCCC)c(*)s4)cc3)cc2CCCCCCCCCCCC)cc1,0.42148672
*c1c(C)cc(C(c2cccc(C(F)(F)F)c2)c2cc(C)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C)c2)cc1C,0.41905022
*CC(*)C(=O)OCCCOc1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,0.35935263
*CCCCCCCCOc1ccc(C=C2CCC(=Cc3ccc(OCCCCCCCCOP(=O)(O*)OCC)c(OC)c3)C2=O)cc1OC,0.36323545
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCc2ccccc2)cc1,0.33379444
*CC(COc1ccc(C(C)(c2ccccc2)c2ccc(O*)cc2)cc1)OC(C)=O,0.35362656
*CC#CCOC(=O)CCCCCCC(=O)O*,0.35175594
*O[Si](*)(C)c1ccc(C)cc1,0.39948933
*c1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(Oc5ccc(-c6nc7ccccc7n6-c6ccc(-n7c(*)nc8ccccc87)cc6)cc5)cc4)cc3)cc2)cc1,0.3802456
*CCCCCCCCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,0.35143027
*Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc(*)cc2)cc1,0.35010483
*C=CC(C)C(*)C(=O)OCCN(C)c1ccc(N(C)C)cc1,0.37701058
*Nc1ccc2cc(N*)c(-c3cc4ccccc4c(N)c3N)cc2c1,0.34931736
*CCCCCCCCCCCCOc1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(O*)cc4)cc3)cc2)cc1,0.39073827
*CCCCCCCCCCOC(=O)CCCCCCCCC(=O)O*,0.37098942
*c1ccc2c(c1)C(=O)N(c1cccc(S(=O)(=O)c3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,0.37548521
*CC(*)C(=O)Oc1cccc(C(=O)OC)c1,0.33263806
*CC1CCC(COC(=O)c2cccc(C(=O)O*)c2)CC1,0.35579865
*CCCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,0.34709523
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OC(C)C)cc1,0.34605005
*CC(CS(=O)(=O)C(C)C)O*,0.37689062
*Nc1c(N)n(C)c(N*)nc1=O,0.3003834
*c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(Oc4ccccc4Oc4ccc(NC(=O)c5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,0.35589538
*NC(=O)[C@H](CCC[C@H](N)C(=O)O)N*,0.29081425
*c1c(C)cc(Cc2cc(C)c(N3C(=O)c4ccc(Oc5cc6ccccc6cc5Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C)c2)cc1C,0.38811935
*Nc1ccc(C(CCCC[C@H]2CC[C@H](/C=C/[C@H]3CC[C@H](CCC)CC3)CC2)c2ccc(N*)cc2)cc1,0.3683838
*CC(C)(CC)C(=O)O*,0.3539173
*C1C(=O)N(CCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C(=O)C1*,0.35300767
*Nc1ccc(-c2ccc(-c3cc(-c4ccc(N*)cc4)cc(-c4ccc(-c5ccc(N)cc5)cc4)c3)cc2)cc1,0.35536772
*Nc1cc(N*)c2c3ccccc3c3ccccc3c2c1,0.33007057
*c1cccc(Oc2ccc(P(=O)(c3ccccc3)c3ccccc3)c(Oc3cccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)c3)c2)c1,0.3682581
*C(=O)Nc1ccc(C(c2ccc(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3C)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.36478693
*C(=O)NCCN(CCNC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,0.33834048
*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(C(C)(C)c5ccc(Oc6ccc(C(=O)Nc7ccc(Oc8ccc(-c9ccc(*)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,0.36733109
*Nc1cccc(NC(=O)CCCCCCCCC(*)=O)c1,0.34121372
*CCOCCOCCOCCOc1ccc(/C=C(\C)c2ccc(O*)cc2)cc1,0.35954959
*c1ccc(N(c2ccc(N(C)C)cc2)c2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,0.417039
*c1cccc(N2C(=O)c3cccc(Oc4ccc(-c5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5)cc4)c3C2=O)c1,0.36636392
*Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(S(=O)(=O)c4ccc(*)cc4)cc3)cc2)cc1,0.37627805
*c1ccc(-c2ccc(-c3ccc(-c4ccc(N(*)c5ccc(C)cc5)cc4)c4c(C)ccc(C)c34)c3c(C)ccc(C)c23)cc1,0.41844123
*Nc1ccc(/C=C/c2cc(/C=C/c3ccc(N)cc3)cc(/C=C/c3ccc(N*)cc3)c2)cc1,0.35610463
*C(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc(C7(c8ccc(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)cc8)CC8CC7C7CCCC87)cc6)cc4)C5=O)cc3)cc2)cc1,0.36692147
*CC(*)(F)C(=O)OC,0.3195917
*NC1=C(CC=C)[C@H](CCCCC)c2cccc3ccc(N*)c1c23,0.3464462
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc(*)n5-c5cccc(C(F)(F)F)c5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,0.38188218
*c1cccc(N2C(=O)c3cccc(Oc4ccc(Oc5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5)cc4)c3C2=O)c1,0.36431938
*Nc1ccc(-c2ccc(C)cc2)c(-c2ccc(C)cc2)c1N*,0.36465263
*c1ccc(C=C(c2ccc(OC)cc2)c2ccc(C(=Cc3ccc(N(*)c4ccccc4)cc3)c3ccc(OC)cc3)cc2)cc1,0.40199668
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,0.35002992
*CC(*)(C)C(=O)NC(=O)OC(C)COc1ccc(S(=O)(=O)c2ccc(OCC(C)O)cc2)cc1,0.33219505
*Cc1ccc(C(C)(C)c2ccc(CN3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)o2)o1,0.35852465
*Nc1ccc(C2(c3ccc(N*)c(-c4ccccc4)c3)c3ccccc3-c3ccccc32)cc1-c1ccccc1,0.379009425
*C=CC(C)C(*)C(=O)OC,0.36981772
*c1cc(C(C(=O)OC)C(=O)OC)c(*)s1,0.39850796
*Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5ccc(Oc6ccc(C(=O)c7ccc(*)cc7)cc6)cc5)cc4)cc3)c3ccccc3-c3ccccc32)cc1,0.39211202
*CC(*)P(=O)(OCC)N(C)C,0.3661564
*CCCCc1ccc(-c2c(-c3ccccc3)cc(-c3cccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)c3)c(-c3ccccc3)c2-c2ccccc2)cc1,0.39697678
*CC(*)(C)C(=O)OCCCCCCCCCCOc1ccc(N=Nc2ccc(C#N)cc2)cc1,0.37216814
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,0.438999
*C#Cc1cccc(C#C[SiH](*)c2ccccc2)c1,0.45724186
*CC(*)C(=O)Oc1cc(C)cc(C)c1,0.36603281
*CCCCCCNC(=O)C(OC)C(OC)C(=O)N*,0.33568737
*CCCCCCCC(=O)OCC1COC(*)O1,0.35131956
*C1OCCCC1C1C(=O)OC(=O)C1*,0.31521835
*c1ccc(-c2nc3cc4nc(-c5ccccc5)c(*)nc4cc3nc2-c2ccccc2)cc1,0.51398194
*CC(OC(C)C)C1C(=O)OC(=O)C1*,0.31948862
*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,0.36983712
*Nc1ccc(-c2ccc(N*)cc2-c2cccc3ccccc23)c(-c2cccc3ccccc23)c1,0.35926745
*Nc1ccc(C2(c3ccc(N*)c(C)c3)c3cc(-c4ccccc4)ccc3-c3ccc(-c4ccccc4)cc32)cc1C,0.3801140149999999
*Nc1ccc(C(=CCC(C)(c2ccc(N)cc2)c2ccc(N*)cc2)c2ccc(N)cc2)cc1,0.35500045
*N=P(*)(OCCOCCOC)OCCOCCOC,0.35370177
*CCCOC(=O)O*,0.31917204
*CC1CCC(COP(=O)(N=Nc2ccc(C(=O)c3ccc(N=NP(=O)(O*)OC)cc3)cc2)OC)CC1,0.36569586
*CC(*)(C)C(=O)Oc1ccc(OCc2ccccc2)cc1,0.34318377
*c1ccc(N(c2ccccc2)c2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,0.41550047
*Nc1ccc2c(-c3ccccc3)c3cc(N*)ccc3c(-c3ccccc3)c2c1,0.36152182
*C(=O)NC1CCC(CC2CCC(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CC2)CC1,0.3545699
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,0.38241921
*Oc1ccc(C(CC)(CC)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,0.36895658
*CCCCC(c1ccc(O)cc1)C(*)c1ccc(O)cc1C,0.35379237
*CC(*)C(=O)NCC(N)=O,0.24561261
*CCCC=C(*)c1ccccc1,0.38339331
*CCN(*)CC[Si](C)(C)C,0.41091348
*Oc1ccc(C(c2ccc(OC(*)=O)cc2)C2C3CCC(C3)C2c2ccccc2)cc1,0.36998662
*C1C2CC(C)C(C2)C1*,0.40953416
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)c(Cl)c2)cc1Cl,0.37511386
*CCCCCCOC(=O)O*,0.34844798
*Oc1ccc(-c2ccc(OC(=O)c3ccc(-c4ccc(C(*)=O)cc4C(F)(F)F)c(C(F)(F)F)c3)cc2C(=O)OCCCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)c(C(=O)OCCCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)c1,0.36028801
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCC(*)=O)cc2)C(=O)OCCCCCC)cc1,0.34700053
*Nc1ccc2c(c1)C1(c3cc(N)ccc3-2)c2cc(N)ccc2-c2ccc(N*)cc21,0.38294109
*Nc1ccc(C(c2ccc(N*)cc2)[C@H](CCC)CCCCC(c2ccc(N)cc2)c2ccc(N)cc2)cc1,0.35865315
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCC(*)=O)cc2)C(=O)OCCCCCCCCCCCC)cc1,0.36106386
*Nc1ccc(-c2ccc(-c3ccc(-c4ccc(N*)cc4)c4ccccc34)c3ccccc23)cc1,0.36481305
*C(=O)Oc1ccc([Si](C)(CC)c2ccc(OC(=O)c3ccc(*)s3)cc2)cc1,0.3789267
*N/N=N\c1ccc2ccccc2c1-c1c(/N=N/N*)ccc2ccccc12,0.36086898
*NC1=CC=C(C2(c3ccc(N*)cc3)CCCCC2)CC=C1,0.35363223
*CC(*)(C)C(=O)Oc1cccc(C)c1C,0.36564325
*Nc1ccc(C(C)(CCc2cc(N*)ccc2-c2ccc(N)cc2C)c2ccc(N)cc2)cc1,0.36703698
*c1ccc(-c2ccc(-c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(-c5ccc(*)s5)ccc3-4)s2)cn1,0.45492217
*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(=O)Nc4ccc(*)cc4)cc3)cc2)cc1,0.35061579
*CCCCCCCCCCC(=O)Nc1ccc(Oc2cccc(NC(=O)CCCCCCCCCCN3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)cc1,0.34938578
*c1ccc(C2(c3ccc(-c4nnc(*)o4)cc3)OC(=O)c3ccccc32)cc1,0.4359793
*CC(*)c1ccc(COCCO)cc1,0.34743668
*CCCCCC(=O)Nc1ccc(NC(=O)CCCCCN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc1,0.33248324
*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5nc6ccc(-c7ccc8nc(*)c(-c9ccccc9)nc8c7)cc6nc5-c5ccccc5)cc4)cc3)cc2)cc1,0.39796101
*N[C@H]1CC[C@H](C[C@H]2CC[C@H](N*)[C@@H](C)C2)C[C@@H]1C,0.36416977
*Nc1ccc(C(Cc2ccccc2)(Cc2ccccc2)c2ccc(N*)cc2)cc1,0.36110645
*CC(*)(C)C(=O)OCCCCCCOc1ccc(C=CC2=C(C#N)C(=C(C#N)C#N)OC2(C)C)cc1OCCCCCC,0.37360953
*Oc1ccc(NC(=O)Nc2ccccc2CCc2ccccc2NC(=O)Nc2ccc(*)cc2)cc1,0.35119431
*CC(*)OCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(OCC)cc2)cc1,0.36990497
*c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7C6=O)cc5)cc4)c3)cc2)cc1,0.36329439
*c1ccc(NC2CC(=O)N(c3ccc(Cc4ccc(N5C(=O)CC(Nc6ccc(-c7nc(-c8ccc(C=Cc9ccc([N+](=O)[O-])cc9)cc8)[nH]c7*)cc6)C5=O)cc4)cc3)C2=O)cc1,0.37470794
*Oc1ccc(C(=Cc2ccc(-c3ccc(C=C(c4ccccc4)c4ccc(OC(=O)CCCCC(*)=O)cc4)cc3)cc2)c2ccccc2)cc1,0.37196915
*CC(*)(C)C(=O)OCCNC(C)(C)C,0.36999858
*CCC=C(*)C(C)C,0.40099098
*O[Si](C)(C)O[Si](C)(C)C#Cc1ccc(C#C[Si](*)(C)C)cc1,0.4683381
*Nc1ccc(C2=CC[C@](N*)(c3ccccc3)C=C2)cc1,0.343948335
*Oc1c(F)c(F)c(S(=O)(=O)c2c(F)c(F)c(Oc3ccc(C(c4ccc(*)cc4)(C(F)(F)F)C(F)(F)F)cc3)c(F)c2F)c(F)c1F,0.36236981
*Nc1cccc2c1OC1(Oc3c(cccc3N*)C=C1C)C(C)=C2,0.35078115
*CC(*)(C)C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.32884638
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCC(*)=O)cc2)C(=O)OCC(C)C)cc1,0.34693865
*Nc1ccc(C2(c3ccc(N*)cc3)c3ccccc3-c3cccc(N)c32)cc1,0.368668165
*C(=O)c1ccc(Oc2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,0.36913731
*CCCCCCCCOc1ccc(CCc2ccc(O*)cc2C)cc1,0.37561448
*Nc1cccc2c1-c1ccc(N*)c3cccc-2c13,0.33425976
*Nc1ccc(C(CC)(c2ccc(N)cc2)c2ccc(N*)cc2)cc1,0.36099654
*CC(CS(=O)(=O)CC)O*,0.36974777
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nc(-c6ccccn6)nnc5*)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,0.39042731
*CC(*)n1c2ccccc2c2cc3ccccc3cc21,0.38102074
*CCCCCCCCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,0.36337534
*OC(C)C(=O)NC(C)C(*)=O,0.33069722
*CCN(*)C(=O)c1ccccc1F,0.34924662
*c1cc(C(c2ccc(OCCN(C)c3ccc(C=CC4=CC(=C(C#N)C(=O)OCc5ccc(Oc6c(F)c(F)c(F)c(F)c6F)cc5)CC(C)(C)C4)cc3)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1OCCN(c1ccccc1)c1ccc(C=CC2=CC(=C(C#N)C(=O)OCc3ccc(Oc4c(F)c(F)c(F)c(F)c4F)cc3)CC(C)(C)C2)cc1,0.36411083
*CCN(CCNC(=O)c1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,0.34587663
*c1ccc(-c2cnc3cc4ncc(*)nc4cc3n2)cc1,0.44896941
*Nc1ccc2c(c1N*)Cc1ccccc1C2,0.3459074
*C1c2cccc3cccc(c23)C1*,0.40696221
*CCCCNC(=O)C(=O)N*,0.29824188
*Nc1cccc2c1C(CCC)(CCC)c1c(N*)cccc1-2,0.36616885
*OP(=O)(Oc1ccc([N+](=O)[O-])cc1)Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,0.35035156
*c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(Oc5ccc(Sc6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)c2)c1,0.36721228
